ID;BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
241;6;245.0;1;20740.0;15.716646;11736.0;8.993862;6.722784
242;6;245.0;2;23051.0;17.393437;16350.0;12.527392;4.866045
243;6;257.0;1;223.0;0.168988;0.0;0.0;0.0
244;6;257.0;2;94.0;0.070929;0.0;0.0;0.0
245;6;261.0;1;0.0;0.0;0.0;0.0;0.0
246;6;261.0;2;23.0;0.017355;61.0;0.046738;-0.029383
247;6;262.0;1;0.0;0.0;0.0;0.0;0.0
248;6;262.0;2;242.0;0.182604;479.0;0.36701;-0.184406
249;6;267.0;1;0.0;0.0;0.0;0.0;0.0
250;6;267.0;2;111.0;0.083757;0.0;0.0;0.0
251;6;273.0;1;41497.0;31.446174;37728.0;28.912782;2.533392
252;6;273.0;2;38670.0;29.17896;31013.0;23.762202;5.416758
253;6;274.0;1;0.0;0.0;0.0;0.0;0.0
254;6;274.0;2;3203.0;2.416866;0.0;0.0;0.0
255;6;281.0;1;0.0;0.0;0.0;0.0;0.0
256;6;281.0;2;1446.0;1.091098;0.0;0.0;0.0
257;6;287.0;1;0.0;0.0;0.0;0.0;0.0
258;6;287.0;2;98.0;0.073947;0.0;0.0;0.0
259;6;295.0;1;0.0;0.0;0.0;0.0;0.0
260;6;295.0;2;230.0;0.17355;0.0;0.0;0.0
261;6;300.0;1;0.0;0.0;0.0;0.0;0.0
262;6;300.0;2;94.0;0.070929;186.0;0.142513;-0.071585
265;7;4.0;1;12141.0;6.38768;14729.0;7.914775;-1.527094
266;7;4.0;2;13080.0;6.874442;15977.0;8.57264;-1.698198
267;7;21.0;1;49710.0;26.15366;73816.0;39.665762;-13.512102
268;7;21.0;2;42057.0;22.103852;63863.0;34.266413;-12.162561
269;7;27.0;1;0.0;0.0;0.0;0.0;0.0
270;7;27.0;2;799.0;0.41993;0.0;0.0;0.0
271;7;29.0;1;5659.0;2.97734;11270.0;6.056047;-3.078707
272;7;29.0;2;6363.0;3.344195;13111.0;7.034855;-3.69066
273;7;30.0;1;2352.0;1.237445;0.0;0.0;0.0
274;7;30.0;2;1805.0;0.948652;2200.0;1.180435;-0.231783
275;7;31.0;1;2895.0;1.523131;0.0;0.0;0.0
276;7;31.0;2;2389.0;1.255584;0.0;0.0;0.0
277;7;33.0;1;0.0;0.0;0.0;0.0;0.0
278;7;33.0;2;59.0;0.031009;0.0;0.0;0.0
279;7;34.0;1;0.0;0.0;0.0;0.0;0.0
280;7;34.0;2;127.0;0.066747;0.0;0.0;0.0
281;7;235.0;1;20737.0;10.910248;14441.0;7.760015;3.150233
282;7;235.0;2;25663.0;13.487675;24735.0;13.271843;0.215832
283;7;236.0;1;2380.0;1.252177;0.0;0.0;0.0
284;7;236.0;2;1731.0;0.90976;954.0;0.511879;0.39788
285;7;245.0;1;32109.0;16.893339;15379.0;8.264059;8.62928
286;7;245.0;2;34291.0;18.022284;21336.0;11.448072;6.574213
287;7;257.0;1;166.0;0.087337;0.0;0.0;0.0
288;7;257.0;2;108.0;0.056761;0.0;0.0;0.0
289;7;261.0;1;0.0;0.0;0.0;0.0;0.0
290;7;261.0;2;21.0;0.011037;52.0;0.027901;-0.016864
291;7;262.0;1;0.0;0.0;0.0;0.0;0.0
292;7;262.0;2;188.0;0.098807;446.0;0.239306;-0.140499
293;7;267.0;1;0.0;0.0;0.0;0.0;0.0
294;7;267.0;2;182.0;0.095654;0.0;0.0;0.0
295;7;273.0;1;59298.0;31.198144;56460.0;30.339343;0.858801
296;7;273.0;2;55693.0;29.27051;42729.0;22.926727;6.343783
297;7;274.0;1;2622.0;1.379499;0.0;0.0;0.0
298;7;274.0;2;2527.0;1.328113;0.0;0.0;0.0
299;7;281.0;1;0.0;0.0;0.0;0.0;0.0
300;7;281.0;2;2320.0;1.21932;0.0;0.0;0.0
301;7;287.0;1;0.0;0.0;0.0;0.0;0.0
302;7;287.0;2;208.0;0.109318;0.0;0.0;0.0
303;7;295.0;1;0.0;0.0;0.0;0.0;0.0
304;7;295.0;2;457.0;0.240185;0.0;0.0;0.0
305;7;300.0;1;0.0;0.0;0.0;0.0;0.0
306;7;300.0;2;202.0;0.106165;428.0;0.229648;-0.123483
309;8;4.0;1;14040.0;7.093847;15682.0;8.177419;-1.083572
310;8;4.0;2;14527.0;7.327062;17166.0;8.943187;-1.616125
311;8;21.0;1;55265.0;27.92318;78824.0;41.102976;-13.179796
312;8;21.0;2;44285.0;22.336267;66367.0;34.57605;-12.239783
313;8;27.0;1;0.0;0.0;0.0;0.0;0.0
314;8;27.0;2;586.0;0.295564;0.0;0.0;0.0
315;8;29.0;1;6202.0;3.133621;10838.0;5.651503;-2.517882
316;8;29.0;2;6468.0;3.2623;13237.0;6.896246;-3.633946
317;8;30.0;1;3299.0;1.666852;0.0;0.0;0.0
318;8;30.0;2;2226.0;1.12274;2136.0;1.112819;0.009921
319;8;31.0;1;3389.0;1.712325;0.0;0.0;0.0
320;8;31.0;2;2839.0;1.431922;0.0;0.0;0.0
321;8;33.0;1;0.0;0.0;0.0;0.0;0.0
322;8;33.0;2;54.0;0.027236;0.0;0.0;0.0
323;8;34.0;1;0.0;0.0;0.0;0.0;0.0
324;8;34.0;2;119.0;0.060021;0.0;0.0;0.0
325;8;235.0;1;20575.0;10.395719;15617.0;8.143525;2.252195
326;8;235.0;2;27675.0;13.958591;26043.0;13.567949;0.390642
327;8;236.0;1;4670.0;2.359563;2373.0;1.237407;1.122156
328;8;236.0;2;2297.0;1.15855;1532.0;0.798145;0.360405
329;8;245.0;1;27109.0;13.697087;16004.0;8.345327;5.35176
330;8;245.0;2;33361.0;16.82647;21010.0;10.945844;5.880626
331;8;257.0;1;0.0;0.0;0.0;0.0;0.0
332;8;257.0;2;53.0;0.026732;0.0;0.0;0.0
333;8;261.0;1;0.0;0.0;0.0;0.0;0.0
334;8;261.0;2;30.0;0.015131;69.0;0.035948;-0.020817
335;8;262.0;1;0.0;0.0;0.0;0.0;0.0
336;8;262.0;2;225.0;0.113484;463.0;0.241215;-0.12773
337;8;267.0;1;0.0;0.0;0.0;0.0;0.0
338;8;267.0;2;186.0;0.093814;0.0;0.0;0.0
339;8;273.0;1;63369.0;32.017805;52434.0;27.341843;4.675962
340;8;273.0;2;56658.0;28.576905;43027.0;22.416317;6.160587
341;8;274.0;1;0.0;0.0;0.0;0.0;0.0
342;8;274.0;2;3108.0;1.567599;0.0;0.0;0.0
343;8;281.0;1;0.0;0.0;0.0;0.0;0.0
344;8;281.0;2;2663.0;1.343152;0.0;0.0;0.0
345;8;287.0;1;0.0;0.0;0.0;0.0;0.0
346;8;287.0;2;202.0;0.101884;0.0;0.0;0.0
347;8;295.0;1;0.0;0.0;0.0;0.0;0.0
348;8;295.0;2;509.0;0.256727;0.0;0.0;0.0
349;8;300.0;1;0.0;0.0;0.0;0.0;0.0
350;8;300.0;2;194.0;0.097849;392.0;0.204225;-0.106376
353;9;4.0;1;9647.0;6.803676;10790.0;7.859333;-1.055657
354;9;4.0;2;10073.0;7.095361;11782.0;8.581522;-1.486161
355;9;21.0;1;42991.0;30.319978;56996.0;41.515344;-11.195366
356;9;21.0;2;35564.0;25.051069;48898.0;35.615281;-10.564212
357;9;27.0;1;0.0;0.0;0.0;0.0;0.0
358;9;27.0;2;182.0;0.1282;0.0;0.0;0.0
359;9;29.0;1;4122.0;2.907096;6062.0;4.415503;-1.508407
360;9;29.0;2;4036.0;2.842934;8303.0;6.047562;-3.204628
361;9;30.0;1;0.0;0.0;0.0;0.0;0.0
362;9;30.0;2;1104.0;0.777651;1205.0;0.877672;-0.100021
363;9;31.0;1;2032.0;1.433095;0.0;0.0;0.0
364;9;31.0;2;1691.0;1.19113;0.0;0.0;0.0
365;9;33.0;1;0.0;0.0;0.0;0.0;0.0
366;9;33.0;2;28.0;0.019723;0.0;0.0;0.0
367;9;34.0;1;0.0;0.0;0.0;0.0;0.0
368;9;34.0;2;65.0;0.045786;0.0;0.0;0.0
369;9;234.0;1;0.0;0.0;506.0;0.368566;-0.368566
370;9;234.0;2;0.0;0.0;0.0;0.0;0.0
371;9;235.0;1;13289.0;9.372245;10047.0;7.318139;2.054106
372;9;235.0;2;17986.0;12.669231;18147.0;13.217524;-0.548294
373;9;236.0;1;2582.0;1.82099;1117.0;0.813612;1.007378
374;9;236.0;2;1603.0;1.129144;870.0;0.633672;0.495472
375;9;245.0;1;19025.0;13.417636;9539.0;6.948117;6.469519
376;9;245.0;2;22314.0;15.717848;13493.0;9.827743;5.890105
377;9;257.0;1;0.0;0.0;0.0;0.0;0.0
378;9;257.0;2;29.0;0.020427;0.0;0.0;0.0
379;9;261.0;1;0.0;0.0;0.0;0.0;0.0
380;9;261.0;2;13.0;0.009157;42.0;0.030591;-0.021434
381;9;262.0;1;0.0;0.0;0.0;0.0;0.0
382;9;262.0;2;198.0;0.13947;301.0;0.219236;-0.079766
383;9;267.0;1;0.0;0.0;0.0;0.0;0.0
384;9;267.0;2;88.0;0.061987;0.0;0.0;0.0
385;9;273.0;1;47714.0;33.650937;42232.0;30.761387;2.88955
386;9;273.0;2;42520.0;29.950833;33764.0;24.592301;5.358532
387;9;274.0;1;0.0;0.0;0.0;0.0;0.0
388;9;274.0;2;2241.0;1.578547;0.0;0.0;0.0
389;9;281.0;1;0.0;0.0;0.0;0.0;0.0
390;9;281.0;2;1729.0;1.217897;0.0;0.0;0.0
391;9;287.0;1;0.0;0.0;0.0;0.0;0.0
392;9;287.0;2;111.0;0.078188;0.0;0.0;0.0
393;9;295.0;1;0.0;0.0;0.0;0.0;0.0
394;9;295.0;2;289.0;0.20357;0.0;0.0;0.0
395;9;300.0;1;0.0;0.0;0.0;0.0;0.0
396;9;300.0;2;102.0;0.071848;179.0;0.130376;-0.058528
397;9;Einzelkandidat Schlüter;1;389.0;0.274347;0.0;0.0;0.0
398;9;Einzelkandidat Schlüter;2;0.0;0.0;0.0;0.0;0.0
401;10;4.0;1;14053.0;7.194602;17435.0;9.091857;-1.897255
402;10;4.0;2;14682.0;7.506634;18792.0;9.788979;-2.282345
403;10;21.0;1;51872.0;26.556492;75737.0;39.494694;-12.938202
404;10;21.0;2;45364.0;23.193771;66031.0;34.396341;-11.202571
405;10;27.0;1;0.0;0.0;0.0;0.0;0.0
406;10;27.0;2;829.0;0.423852;0.0;0.0;0.0
407;10;29.0;1;5168.0;2.64582;9785.0;5.1026;-2.45678
408;10;29.0;2;6325.0;3.233855;12480.0;6.500982;-3.267127
409;10;30.0;1;2956.0;1.51336;0.0;0.0;0.0
410;10;30.0;2;1791.0;0.915705;2110.0;1.099124;-0.183419
411;10;31.0;1;2544.0;1.302431;0.0;0.0;0.0
412;10;31.0;2;2237.0;1.143737;0.0;0.0;0.0
413;10;33.0;1;125.0;0.063995;0.0;0.0;0.0
414;10;33.0;2;82.0;0.041925;0.0;0.0;0.0
415;10;34.0;1;0.0;0.0;0.0;0.0;0.0
416;10;34.0;2;105.0;0.053685;0.0;0.0;0.0
417;10;235.0;1;20550.0;10.520819;15775.0;8.226214;2.294605
418;10;235.0;2;27725.0;14.175277;26163.0;13.628621;0.546657
419;10;236.0;1;3517.0;1.80057;2174.0;1.133679;0.666891
420;10;236.0;2;2204.0;1.126864;1264.0;0.658433;0.468431
421;10;245.0;1;33949.0;17.380598;18688.0;9.745261;7.635337
422;10;245.0;2;32475.0;16.603864;20826.0;10.848514;5.755351
423;10;257.0;1;0.0;0.0;0.0;0.0;0.0
424;10;257.0;2;48.0;0.024542;0.0;0.0;0.0
425;10;261.0;1;0.0;0.0;0.0;0.0;0.0
426;10;261.0;2;29.0;0.014827;51.0;0.026567;-0.011739
427;10;262.0;1;0.0;0.0;0.0;0.0;0.0
428;10;262.0;2;261.0;0.133444;492.0;0.256289;-0.122844
429;10;267.0;1;0.0;0.0;0.0;0.0;0.0
