ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
4997;149;300;2;265.0;0.172446;319.0;0.210855;-0.038408
4998;149;287;2;78.0;0.050758;127.0;0.083945;-0.033188
4999;149;290;2;190.0;0.123641;151.0;0.099809;0.023832
5000;149;261;2;26.0;0.016919;40.0;0.026439;-0.00952
5001;149;267;2;87.0;0.056614;61.0;0.04032;0.016294
5002;149;33;1;221.0;0.144083;0.0;0.0;0.0
5003;149;33;2;60.0;0.039044;27.0;0.017847;0.021198
5004;149;271;2;12.0;0.007809;13.0;0.008593;-0.000784
5005;149;31;1;2021.0;1.317608;0.0;0.0;0.0
5006;149;31;2;1676.0;1.090642;0.0;0.0;0.0
5007;149;15;2;326.0;0.212142;0.0;0.0;0.0
5008;149;34;2;69.0;0.044901;0.0;0.0;0.0
5009;149;256;2;211.0;0.137306;0.0;0.0;0.0
5010;149;257;2;27.0;0.01757;0.0;0.0;0.0
5011;149;266;2;46.0;0.029934;0.0;0.0;0.0
5012;149;255;2;128.0;0.083295;0.0;0.0;0.0
5013;149;27;2;691.0;0.449662;0.0;0.0;0.0
5014;149;295;2;278.0;0.180906;0.0;0.0;0.0
5015;150;21;1;47937.0;33.649445;53714.0;37.802003;-4.152557
5016;150;21;2;40368.0;28.306967;49061.0;34.017695;-5.710728
5017;150;273;1;43346.0;30.426786;54890.0;38.62963;-8.202843
5018;150;273;2;42230.0;29.612644;37193.0;25.788715;3.82393
5019;150;235;1;12749.0;8.949179;15221.0;10.711998;-1.76282
5020;150;235;2;17125.0;12.008443;19328.0;13.401561;-1.393119
5021;150;4;1;12933.0;9.078338;0.0;0.0;0.0
5022;150;4;2;13082.0;9.173398;16688.0;11.57105;-2.397652
5023;150;245;1;12866.0;9.031307;5356.0;3.769362;5.261945
5024;150;245;2;14880.0;10.434197;7060.0;4.895231;5.538966
5025;150;29;1;4668.0;3.276709;11113.0;7.820934;-4.544225
5026;150;29;2;4804.0;3.368675;9427.0;6.536451;-3.167776
5027;150;30;2;1300.0;0.91159;931.0;0.645533;0.266057
5028;150;281;1;4382.0;3.075951;0.0;0.0;0.0
5029;150;281;2;2994.0;2.099461;1262.0;0.87504;1.224422
5030;150;268;2;540.0;0.37866;604.0;0.418799;-0.040138
5031;150;236;1;2004.0;1.406711;0.0;0.0;0.0
5032;150;236;2;1228.0;0.861102;421.0;0.291911;0.569191
5033;150;262;2;185.0;0.129726;352.0;0.244068;-0.114342
5034;150;300;2;85.0;0.059604;134.0;0.092912;-0.033308
5035;150;287;2;75.0;0.052592;111.0;0.076965;-0.024373
5036;150;290;2;245.0;0.1718;189.0;0.131048;0.040752
5037;150;261;2;52.0;0.036464;56.0;0.038829;-0.002365
5038;150;267;2;111.0;0.077836;59.0;0.040909;0.036927
5039;150;33;2;32.0;0.022439;15.0;0.010401;0.012039
5040;150;271;2;13.0;0.009116;14.0;0.009707;-0.000591
5041;150;31;1;1575.0;1.105573;0.0;0.0;0.0
5042;150;31;2;1496.0;1.04903;0.0;0.0;0.0
5043;150;15;2;105.0;0.073628;0.0;0.0;0.0
5044;150;34;2;68.0;0.047683;0.0;0.0;0.0
5045;150;256;2;222.0;0.155671;0.0;0.0;0.0
5046;150;257;2;28.0;0.019634;0.0;0.0;0.0
5047;150;266;2;46.0;0.032256;0.0;0.0;0.0
5048;150;255;2;154.0;0.107988;0.0;0.0;0.0
5049;150;27;2;925.0;0.648631;0.0;0.0;0.0
5050;150;295;2;215.0;0.150763;0.0;0.0;0.0
5051;151;4;1;32702.0;27.792462;31244.0;26.833164;0.959297
5052;151;4;2;32066.0;27.230653;31301.0;26.85329;0.377363
5053;151;21;1;26883.0;22.847066;38207.0;32.813171;-9.966105
5054;151;21;2;23000.0;19.531748;34321.0;29.444163;-9.912416
5055;151;29;1;9446.0;8.027876;20028.0;17.20057;-9.172695
5056;151;29;2;8868.0;7.530763;17173.0;14.732805;-7.202043
5057;151;273;1;22257.0;18.915565;16248.0;13.954207;4.961358
5058;151;273;2;24732.0;21.002573;14519.0;12.455925;8.546648
5059;151;235;1;10251.0;8.712021;7641.0;6.562291;2.149731
5060;151;235;2;12476.0;10.594699;9189.0;7.883291;2.711409
5061;151;245;1;5883.0;4.999788;3070.0;2.636596;2.363191
