Year;Nachname;Vornamen;Geburtsjahr;Geburtsort;Geschlecht;PersonID
2021;Hey;Andreas;1964;Langenhagen;m;2041
2021;Heyl;Bernhard;1961;Crumstadt;m;2042
2021;Heym;Stephan Johannes;1988;Eschweiler;m;2043
2021;Heß;Bernhard Ernst;1946;Hünfeld;m;2044
2021;Heß;Maria Elisabeth;1965;Braunschweig;w;2045
2021;Heß;Norman;1989;Frankfurt (Oder);m;2046
2021;Heß;Roland;1958;Torgelow;m;2047
2021;Heßner;Gabriele;1968;Wittichenau;w;2048
2021;Hiemenz;Gerold;1959;Lampertheim;m;2049
2021;Hierl;Susanne;1973;Eichstätt;w;2050
2021;Hierl-Schulze;Heidi Michaela;1959;Altdorf;w;2051
2021;Hiersemenzel;Philip Alexander;1974;München;m;2052
2021;Hiestermann;Hendric;1999;Rathenow;m;2053
2021;Hießerich-Peter;Angelika;1964;Wiebelskirchen;w;2054
2021;Hilbeck;Meike;1998;Hamburg;w;2055
2021;Hildebrandt;Carsten;1972;Marktheidenfeld;m;2056
2021;Hildebrandt;Steve;1979;Leipzig;m;2057
2021;Hilker;Iris;1971;Minden;w;2058
2021;Hill;Ruben Merlin;1993;Bristol, Vereinigtes Königreich;m;2059
2021;Hille;Alina;2000;Krumbach;w;2060
2021;Hillebrand;Raphael;1982;Hong Kong;m;2061
2021;Hiller von Gaertringen;Otto Karl Franz Joseph;1949;Trier;m;2062
2021;Hillingshäuser;Armin;1961;Hilgert;m;2063
2021;Hillmann-Richter;Anke;1973;Querfurt;w;2064
2021;Hilse;Karsten;1964;Hoyerswerda;m;2065
2021;Hilwig;Arnd;1973;Witzenhausen;m;2066
2021;Hilz;Karl Erich Günther;1957;München;m;2067
2021;Hinderks;Jan Andreas;1977;Sögel;m;2068
2021;Hinners;Klaas;1954;Thedinghausen;m;2069
2021;Hinrichs;Christoph Ulrich;1967;Eutin;m;2070
2021;Hintermayr;Frederik Maximilian;1992;Augsburg;m;2071
2021;Hinze;Stephan;1987;Sebnitz;m;2072
2021;Hirche;Reinhard;1948;Freital;m;2073
2021;Hirsch;Lars-Alexander;2001;Bremen;m;2074
2021;Hirschel;Anja Theresia;1982;Ehingen (Donau);w;2075
2021;Hirschinger;Lena;1993;Landau in der Pfalz;w;2076
2021;Hirsemann;Margot Sabine;1959;Erfurt;w;2077
2021;Hirt;Florian Ernst;1999;Biberach an der Riß;m;2078
2021;Hirte;Christian;1976;Bad Salzungen;m;2079
2021;Hirtreiter;Michael Ludwig;1982;Straubing;m;2080
2021;Hitschler;Thomas;1982;Landau in der Pfalz;m;2081
2021;Hitzer;Roald;1967;Cottbus;m;2082
2021;Hiß-Petrowitz;Sylvia;1962;Lörrach;w;2083
2021;Hlawatsch;Florentine Elisabeth Martina;1984;Eggenfelden;w;2084
2021;Hobusch;René;1976;Köthen;m;2085
2021;Hoch;Meik;1964;Darmstadt;m;2086
2021;Hochscheid;Klaus-Jürgen Heinz;1959;Köln;m;2087
2021;Hochstein;Nancy;1986;Zwickau;w;2088
2021;Hochwarth;Sebastian;1969;Mannheim;m;2089
2021;Hocker;Gero Clemens;1975;Bremen;m;2090
2021;Hoeftmann;David;1976;Bergen;m;2091
2021;Hoeppener;Elisabet;1965;Berlin;w;2092
2021;Hoeppener;Thomas;1959;Hohen Neuendorf;m;2093
2021;Hofer;Christiana;1978;Günzburg a.D.;w;2094
2021;Hoffelder;Sophia;1997;Germersheim;w;2095
2021;Hoffleit;Markus;1966;Krefeld;m;2096
2021;Hoffmann;Alexander;1975;Würzburg;m;2097
2021;Hoffmann;Alexander Klaus Michael;1974;Fürth;m;2098
2021;Hoffmann;Bettina Martha Lieselotte;1960;Heimboldshausen;w;2099
2021;Hoffmann;Christoph;1957;Schliengen;m;2100
2021;Hoffmann;Dennis;1981;Essen;m;2101
2021;Hoffmann;Edgar;1980;Aalen;m;2102
2021;Hoffmann;Frank Robert;1972;Speyer;m;2103
2021;Hoffmann;Helmuth;1985;Nordhorn;m;2104
2021;Hoffmann;Klaus;1963;Saarbrücken;m;2105
2021;Hoffmann;Martina;1979;Bernburg;w;2106
2021;Hoffmann;Philip Maria Albert;1988;Merzig;m;2107
2021;Hoffmeister;Edith;1948;Marburg;w;2108
2021;Hofmann;André;1988;Stollberg/Erzgeb.;m;2109
2021;Hofmann;Bianca Marina Anna;1967;Neckarsulm;w;2110
2021;Hofmann;Diana;1979;Hildburghausen;w;2111
2021;Hofmann;Erik;1986;Leipzig;m;2112
2021;Hofmann;Florian;1996;Aschaffenburg;m;2113
2021;Hofmann;Friedrich Christoph;1954;Aschaffenburg;m;2114
2021;Hofmann;Ina Gertrud;1984;Bamberg;w;2115
2021;Hofmann;Marion;1959;Rastatt;w;2116
2021;Hofmann;Michael;1994;Fürth;m;2117
2021;Hofmann;Paul Hendrik;2002;Dortmund;m;2118
2021;Hofmann;Peter Gerhard;1959;Nürnberg;m;2119
2021;Hofmann;Thomas;1983;Remscheid;m;2120
2021;Hofmann;Verena Eunike;1997;Bensheim;w;2121
2021;Hofmeister;Andreas Walter;1961;Stuttgart;m;2122
2021;Hofreiter;Anton Gerhard;1970;München;m;2123
2021;Hogenkamp;Vincent;1996;Stuttgart;m;2124
2021;Hoheisel;Jörg Werner;1973;Friedberg (Hessen);m;2125
2021;Hohmann;Anna Helga Angela;1963;Celle;w;2126
2021;Hohmann;Martin;1948;Fulda;m;2127
2021;Hohn;Verena Eva-Maria;1993;Neuss;w;2128
2021;Holderied;Martin Basil;1990;München;m;2129
2021;Holfeld;Rainer Robert;1958;Bad Hersfeld;m;2130
2021;Holland;Antoniella;1970;Stuttgart;w;2131
2021;Holland;Dirk Peter;1963;Essen;m;2132
2021;Hollander;Antje Deborah;1994;Lüdersfeld;w;2133
2021;Hollinger;Martin;1981;Neunkirchen/Saar;m;2134
2021;Hollmann;Kirstin;1973;Lutherstadt Wittenberg;w;2135
2021;Hollnagel;Jördis;1971;Schwerin;w;2136
2021;Holm;Leif-Erik;1970;Schwerin;m;2137
2021;Holste-Hagen;Sylvia;1961;Varrel;w;2138
2021;Holsten;Dieter;1950;Brake (Unterweser);m;2139
2021;Holt;Jonas Alexander;1996;Stade;m;2140
2021;Holtappels;Fabian;2002;Krefeld;m;2141
2021;Holthusen;Heidelind;1949;Rendsburg;w;2142
2021;Holtz;Marco;1977;Lüneburg;m;2143
2021;Holtz;Nicole;1978;Lübeck;w;2144
2021;Holtz;Ottmar Wilhelm;1961;Globabis, Namibia;m;2145
2021;Holzmann;Stefan;1978;Albstadt;m;2146
2021;Homm;Claus Günther;1980;Hagen (Westf.);m;2147
2021;Honecker;Andrea Gabriele;1970;Illingen (Saar);w;2148
2021;Hoop;Katrine;1970;Tönning;w;2149
2021;Hopp;Dominic Ernst;1990;Marktredwitz;m;2150
2021;Hoppe;Dirk;1965;Essen;m;2151
2021;Hoppe;Maik;1968;Riesa;m;2152
2021;Hoppenstedt;Hendrik;1972;Großburgwedel;m;2153
2021;Hoppermann;Franziska Christina Brigitte;1982;Hamburg;w;2154
2021;Horb;Margaret;1967;Osterburken;w;2155
2021;Hork;Henning;1981;Düsseldorf;m;2156
2021;Horlbeck;Olaf;1965;Rodewisch;m;2157
2021;Horn;Christian;1987;Gera;m;2158
2021;Horn;Fabian;1985;Rinteln;m;2159
2021;Horn;Guido German;1964;Oberhausen;m;2160
2021;Horn;Hubert;1968;Frankfurt am Main;m;2161
2021;Horn;Katharina;1998;Gifhorn;w;2162
2021;Horn;Sören Alexander;1987;Hamburg;m;2163
2021;Hornung;Andrea Viviane;1996;Frankfurt am Main;w;2164
2021;Hornung-Jahn;Carmen;1963;Duisburg;w;2165
2021;Horst;Klara;1995;Bremen;w;2166
2021;Horz;Tim-Oliver;1978;Flensburg;m;2167
2021;Hostert;Jasmina;1982;Sarajevo;w;2168
2021;Hostert-Hack;Carolin;1996;Prüm;w;2169
2021;Hotait;Houssam Tarraf;1995;Berlin;m;2170
2021;Houben;Reinhard Arnold;1960;Bensberg;m;2171
2021;Hower;Manfred;1969;Wittlich;m;2172
2021;Hoyen;Hans-Jürgen;1952;Oldenburg in Holstein;m;2173
2021;Hoyer;Franz-Gerhard;1958;Köln;m;2174
2021;Hrdy;Stefan;1956;Worms;m;2175
2021;Hrnicek-Hubert;Stefan;1963;Hünfeld;m;2176
2021;Hubele;Siegfried;1954;Öhringen;m;2177
2021;Huber;Adolf;1961;Oberkirch;m;2178
2021;Huber;Ann-Christin;1991;Oldenburg;w;2179
2021;Huber;Johannes Josef;1987;Moosburg a.d.Isar;m;2180
2021;Huber;Manuel Matthias;2003;Freising;m;2181
2021;Huber;Ruth;1946;Sulzbach-Rosenberg;w;2182
2021;Huber;Vera Gerlinde;1981;Offenburg;w;2183
2021;Huber-Aydemir;Stefan Oliver;1975;Ludwigshafen am Rhein;m;2184
2021;Hubertz;Verena Ute;1987;Trier;w;2185
2021;Huchler;Norbert;1967;Niedernzell;m;2186
2021;Hudyma;Christine-Maria;1961;Korbach;w;2187
2021;Huebner;Boris;1970;Püttlingen;m;2188
2021;Huf;Tobias Markus;1996;Dachau;m;2189
2021;Hug;Michael Andreas;1967;Singen (Hohentwiel);m;2190
2021;Hultzsch;Hagen;1961;Birkenfeld;m;2191
2021;Hummel;Lilly;2000;Germersheim;w;2192
2021;Hummitzsch;Karl-Heinz;1948;Hamburg;m;2193
2021;Hund;Christian;1994;Köln;m;2194
2021;Hundertmark;Matthias Michael;1988;Wetzlar;m;2195
2021;Hundesrügge;Britta;1967;Göttingen;w;2196
2021;Hundgeburth;Lorenz Constantin;1986;Düren-Birkesdorf;m;2197
2021;Hunger;Katharina;1982;Clausthal-Zellerfeld;w;2198
2021;Huning;Mathias;1969;Mettmann;m;2199
2021;Hunko;Andrej Konstantin;1963;München;m;2200
2021;Hupach;Sigrid;1968;Leinefelde;w;2201
2021;Huppermann;Miriam;1985;Henstedt-Ulzburg;w;2202
2021;Huppert;Sabine;1955;Hannover;w;2203
2021;Husen;Katja;1976;Istanbul, Türkei;w;2204
2021;Husfeld;Milan;1995;Bremen;m;2205
2021;Hutschalik;Günter;1955;Münster/Westfalen;m;2206
2021;Hutter;Markus Andreas;1962;München;m;2207
2021;Huy;Rose Gerrit;1953;Braunschweig;w;2208
2021;Hußlein;Edwin;1961;Schweinfurt;m;2209
2021;Häberle;Axel Reinhard;1956;Sigmaringen;m;2210
2021;Häcker;Susanne;1974;Bad Urach;w;2211
2021;Häffner;Julian Johannes;2003;Nürnberg;m;2212
2021;Häfner;Friedrich;1965;Stuttgart;m;2213
2021;Häger;Iris;1971;Opladen (jetzt Leverkusen);w;2214
2021;Hähne;Christopher;1968;Flensburg;m;2215
2021;Hämmelmann;Robert Kurt;1964;Würzburg;m;2216
2021;Hänchen;Siegmund;1970;Görlitz;m;2217
2021;Händelkes;Melanie;1977;Zell;w;2218
2021;Hänsel;Heike Stefanie;1966;Stuttgart-Bad Cannstatt;w;2219
2021;Härig-Dickersbach;Beate;1957;Gerolstein;w;2220
2021;Härtel;Mathis;1994;Bremen;m;2221
2021;Härtlein;Ronald;1980;Schkeuditz;m;2222
2021;Härtzsch;Alfred;1951;Greiz;m;2223
2021;Häupl;Lothar;1949;Großröhrsdorf;m;2224
2021;Häuser;Armin;1964;Butzbach;m;2225
2021;Häusler;Anna-Carina;1989;Bamberg;w;2226
2021;Höchst;Nicole;1970;Homburg (Saar);w;2227
2021;Höchtl;Elisabeth;1957;Ulm;w;2228
2021;Höcker;Annegret;1954;Herford;w;2229
2021;Höfer;Johannes;1988;Rodewisch;m;2230
2021;Höfer;Phil;1995;Hildesheim;m;2231
2021;Höferlin;Manuel;1973;Paris;m;2232
2021;Höfkes;Heike Janina;1989;Westerstede;w;2233
2021;Höfler;Michael;1971;München;m;2234
2021;Högel;Christoph;1990;Gera;m;2235
2021;Högen;Sebastian;1986;Köln;m;2236
2021;Höhl;Carina Damaris Cornelia;1995;Fulda;w;2237
2021;Höhl;Noa-Benjamin Matthias Johannes;2002;Hünfeld;m;2238
2021;Höhl;Selina Maria Christa;2000;Hünfeld;w;2239
2021;Höhl;Stephanie Martina;1970;Hardheim;w;2240
2021;Höhn;Matthias;1975;Stolberg (Harz);m;2241
2021;Höll;Laura;1997;Hildesheim;w;2242
2021;Hölzer;Ellen;1976;Dshetysaj, Kasachstan;w;2243
2021;Hönel;Bruno;1996;Dresden;m;2244
2021;Hönig;Johann Sebastian Günter;1951;Zwenkau;m;2245
2021;Höppner;Felix Michael;1985;Bielefeld;m;2246
2021;Hörner;Erich Paul Manfred;1951;Urphertshofen;m;2247
2021;Hörner;Roland Andreas Egon;1954;Hameln;m;2248
2021;Hörzer;Werner;1948;Puchbach;m;2249
2021;Höschel;Mathias Edwin;1967;Lank-Latum (jetzt Meerbusch);m;2250
2021;Hövelmann;Andreas Ernst Thomas;1984;Arnsberg;m;2251
2021;Hübler;Naomie Sarah;2000;Stuttgart;w;2252
2021;Hübner;Anja;1989;Königs Wusterhausen;w;2253
2021;Hübner;Detlef;1954;Frankfurt am Main;m;2254
2021;Hübner;Jasmin;1995;Neustadt am Rübenberge;w;2255
2021;Hück;Frank-Thomas;1964;Stuttgart;m;2256
2021;Hück;Uwe-Jörg;1962;Stuttgart;m;2257
2021;Hückelhoven;Tim;2001;Solingen;m;2258
2021;Hückmann;Günther;1942;Theinfeld;m;2259
2021;Hümpel;Carolin Rebecca;1964;Hamburg;w;2260
2021;Hümpfer;Markus Klaus;1992;Schweinfurt;m;2261
2021;Hümpfner;Stefanie;1989;Schweinfurt;w;2262
2021;Hüppe;Hubert Wilhelm;1956;Lünen;m;2263
2021;Hürttlen;Werner Heinz;1963;Bietigheim;m;2264
2021;Hüsch-Schäfer;Pia;1970;Hachenburg;w;2265
2021;Hüsemann;Everhard;1960;Nordhorn;m;2266
2021;Hüthel;Johannes;1998;Dessau;m;2267
2021;Ibing;Melchior Elias;1984;Wuppertal;m;2268
2021;Ihlenfeld;Arne Gotthard;1978;Wedel;m;2269
2021;Ikram;Mohammad Maqsood;1972;Faisal Abad;m;2270
2021;Ilg;Torsten Rüdiger;1970;Ehingen (Donau);m;2271
2021;Ilgmann;Cordelius;1980;Hamburg;m;2272
2021;Ilius;Klaus-Dieter;1948;Eggersdorf;m;2273
2021;Illert;Felix;1998;Heidelberg;m;2274
2021;Ilsanker;Josef;1975;Grafenau;m;2275
2021;Inak;Erkan;1987;Wedel;m;2276
2021;Ingenbleek;Anja Sigrid;1971;Kleve;w;2277
2021;Insinger;Monika;1956;Lüdersfeld;w;2278
2021;Iolin;Simon;1973;Tiraspol, Sowjetunion;m;2279
2021;Irion;Andreas;1972;Oberhausen;m;2280
2021;Irion;Jörg Joachim;1939;Elbing;m;2281
2021;Irlstorfer;Erich;1970;Freising;m;2282
2021;Irmer;Hans-Jürgen;1952;Limburg;m;2283
2021;Ising;Bernd;1963;Neumünster;m;2284
2021;Isringhaus;Paul Helmut;1949;Wuppertal;m;2285
2021;Jacob;Claus;1969;Homburg;m;2286
2021;Jacob;Herbert Wolfgang;1955;Saarbrücken;m;2287
2021;Jacob;Michaela Elisabeth Theresia;1977;Kassel;w;2288
2021;Jacobi;Dörte;1986;Halle (Saale);w;2289
2021;Jacobi;Fabian;1973;Münster;m;2290
2021;Jacobs;Henrik Harald Malte;1986;Gronau (Leine);m;2291
2021;Jacobsen;Sonja Julia;1972;Düsseldorf;w;2292
2021;Jacobsen-Littig;Laura Sophie;1992;Kaiserslautern;w;2293
2021;Jaculy;Pascal;1998;Oberhausen;m;2294
2021;Jaeger;Klaus;1952;Mühlhausen/Thüringen;m;2295
2021;Jaegers;Bernadette;1998;Wiesbaden;w;2296
2021;Jaegers;Jan;1995;Bad Aibling;m;2297
2021;Jaeschke;Jan Klaus;1990;Weinheim;m;2298
2021;Jagau;Christiane Anna Berta Waltraut;1962;Braunschweig;w;2299
2021;Jagau;Karsten Erich Theodor;1956;Wolfenbüttel;m;2300
2021;Jagiela;Annett;1977;Görlitz;w;2301
2021;Jagsch;Stefan;1986;Hanau;m;2302
2021;Jagszent;Falk;1976;Eutin;m;2303
2021;Jahn;Dirk;1966;Dresden;m;2304
2021;Jahn;Jens-Eberhard;1967;Berlin;m;2305
2021;Jahn;Susanne;1960;Berlin;w;2306
2021;Jahnke;Finn;2002;Anklam;m;2307
2021;Jahr;Jens;1967;Hohenmölsen;m;2308
2021;Jakob;Marina;1988;Augsburg;w;2309
2021;Jakobeit;Heinz Peter;1955;Schwäbisch Hall;m;2310
2021;Jakobi;Andreas Rudolf;1971;Höxter;m;2311
2021;Jakobi;Lea;2001;Stuttgart;w;2312
2021;Jakobs;Hans-Georg;1959;Trier;m;2313
2021;Jalali Motlagh;Julia Aylar;2001;Bingen am Rhein;w;2314
2021;Jancic;Nikola;1993;Bonn;m;2315
2021;Janda;Ilona Brigitte;1959;Berlin;w;2316
2021;Jandt;Vera Johanna;1980;Wuppertal;w;2317
2021;Janecek;Dieter Gerald;1976;Pirmasens;m;2318
2021;Janich;Steffen;1971;Pirna;m;2319
2021;Janik;Johann Otto;1964;Regen;m;2320
2021;Janisch;Rainer;1960;Eschwege;m;2321
2021;Janitza;Friederike Karlotta Ingeborg;1987;Moers;w;2322
2021;Jankun;Eike;1964;Heide;m;2323
2021;Jannek;Werner Bruno;1957;Marktheidenfeld;m;2324
2021;Janoske-Kizildag;Odin;1967;Hamburg;m;2325
2021;Janowski;Heiko;1973;Stendal;m;2326
2021;Jansen;Christoph;1983;Mönchengladbach;m;2327
2021;Jansen;Stefan;1990;Bonn;m;2328
2021;Janssen;Anne;1982;Jever;w;2329
2021;Janus;Andreas Franz;1963;Graudenz;m;2330
2021;Janzen;Dietrich;1958;Borowsk;m;2331
2021;Jarsetz;Ulrike;1983;Bautzen;w;2332
2021;Jarzombek;Thomas;1973;Düsseldorf;m;2333
2021;Jaschinski;Toni;1982;Neubrandenburg;m;2334
2021;Jasper;Nils Steffen Ralf;1997;Hagen;m;2335
2021;Jaspers;Keno Johannsen;1974;Aurich;m;2336
2021;Jeckel;Roswitha;1968;Wetzlar;w;2337
2021;Jedele;Rudolf Stefan;1948;Bernstadt;m;2338
2021;Jehle;Chantal Angelika;2003;Neumünster;w;2339
2021;Jenal;Thomas;1964;Saarlouis;m;2340
2021;Jenkel;Reiner Erwin;1950;Cuxhaven;m;2341
2021;Jennewein;Sylke;1968;Balingen;w;2342
2021;Jenniches;David;1977;Aachen;m;2343
2021;Jensen;Hartmut Otto;1960;Ramstedt;m;2344
2021;Jensen;Jens Peter;1953;Husum;m;2345
2021;Jensen;Johanna Friederike;1988;Oldenburg;w;2346
2021;Jensen-Bornhöft;Gyde;1989;Rendsburg;w;2347
2021;Jentzsch;René;1975;Oschatz;m;2348
2021;Jeromin;Kristina  Viktoria;1982;Wiesbaden;w;2349
2021;Jeromin;Sabine;1967;Duisburg;w;2350
2021;Jeron;Gerrit;1971;Gotha;m;2351
2021;Jersch;Stephan Rüdiger;1963;Rheydt;m;2352
2021;Jeschke;Friedrich;1983;Aachen;m;2353
2021;Jeschke;Nina;1990;Bayreuth;w;2354
2021;Jesiek;Kai-Uwe;1965;Karl-Marx-Stadt (jetzt Chemnitz);m;2355
2021;Jesinghausen;Elke;1955;Hofgeismar;w;2356
2021;Jess;Peter;1980;Eilenburg;m;2357
2021;Jessen;Tjark Matthis;1998;Flensburg;m;2358
2021;Jesus Pinto;Paulo Michael;1974;Euskirchen;m;2359
2021;Jochmann;Tim;1988;Nordhausen;m;2360
2021;Jockel;Cédric Stefan Holger;1998;Frankfurt am Main;m;2361
2021;Johannes;Sonja;1970;Bad Neustadt a.d.Saale;w;2362
2021;John;Klaus;1959;Scheßlitz;m;2363
2021;John;Sandra;1986;Erfurt;w;2364
2021;Johne;Johannes Stephan Michael;1962;Leipzig;m;2365
2021;Johst;Inge Sibylle Beate;1946;Neubeckum;w;2366
2021;Jome;Salimatou;1984;Düsseldorf;w;2367
2021;Jonas-Tadjik;Mona;1981;Teheran, Iran;w;2368
2021;Jones;Annabel;1980;Stuttgart;w;2369
2021;Jongen;Marc Stephan;1968;Meran;m;2370
2021;Jonitz;Günther;1958;München;m;2371
2021;Joost;Jürgen;1956;Gadeland;m;2372
2021;Jordan;André;1975;Haldensleben;m;2373
2021;Jordan;Markus Erik;1961;Hamburg;m;2374
2021;Jordan;Nicole;1974;Hamburg;w;2375
2021;Josek;Liliana;1994;Weilheim in Oberbayern;w;2376
2021;Jost;Clemens;1998;Essen;m;2377
2021;Jost;Daniela;1976;Germersheim;w;2378
2021;Joswig;Julian-Béla;1993;Boppard;m;2379
2021;Juliano;Steve;1977;Duisburg;m;2380
2021;Jung;Andreas;1975;Freiburg im Breisgau;m;2381
2021;Jung;Christian;1977;Heidelberg;m;2382
2021;Jung;Ingmar Ludwig;1978;Wiesbaden;m;2383
2021;Jung;Judith Elke;1980;St. Wendel;w;2384
2021;Jung;Xaver;1962;Kusel;m;2385
2021;Junge;Frank Michael;1967;Halle (Saale);m;2386
2021;Jungen;Josef Alexander;1990;Aachen;m;2387
2021;Junker;Peter Alexander;1958;München;m;2388
2021;Junkersdorf;Jens;1980;Köln;m;2389
2021;Juppe;Melina;1998;Eschweiler;w;2390
2021;Juratovic;Josip;1959;Koprivnica;m;2391
2021;Jurisch;Ann-Veruschka;1972;Köln;w;2392
2021;Jutrowska;Jacqueline;1976;Wurzen;w;2393
2021;Jäckh-Vermeulen;Johanna Bouwke;1950;Palembang;w;2394
2021;Jädicke;Nicole;1981;Celle;w;2395
2021;Jäger;Andre Erich;1981;Werl;m;2396
2021;Jäger;Carmen Alexandra;1993;Balingen;w;2397
2021;Jäger;Florian;1971;Bietigheim-Bissingen;m;2398
2021;Jäger;Sophia;1992;Kassel;w;2399
2021;Jäkel;Kirsten;1966;Frankfurt am Main;w;2400
2021;Jänchen;Regina Heidrun;1965;Burgstädt;w;2401
2021;Jännert;Thomas;1977;München;m;2402
2021;Jöhnk;Arne Olaf;1978;Schleswig;m;2403
2021;Jörn;Seraphine Antonia;2001;Rostock;w;2404
2021;Jünger;Thomas;1990;Neubrandenburg;m;2405
2021;Jürgewitz;Thomas;1959;Bremerhaven;m;2406
2021;Kabanov;Diana;1998;Grevenbroich;w;2407
2021;Kabitz;Stefan;1960;Bamberg;m;2408
2021;Kabus;Andreas;1973;Dresden;m;2409
2021;Kachel;Günter Erwin;1951;Sennfeld;m;2410
2021;Kaczmarek;Oliver;1970;Kamen;m;2411
2021;Kaddor;Lamya;1978;Ahlen/Westfalen;w;2412
2021;Kade;Christina;1977;Leinefelde;w;2413
2021;Kader;Sabine;1967;Bonn;w;2414
2021;Kadow;Steffen;1988;Stralsund;m;2415
2021;Kahlund;Bärbel;1964;Kiel;w;2416
2021;Kainz;Marina;1989;Deggendorf;w;2417
2021;Kaiser;Arthur;1982;Nowomoskowsk Tula, Russische Föderation;m;2418
2021;Kaiser;Christa Ute Anne;1953;Waiblingen;w;2419
2021;Kaiser;Elisabeth;1987;Gera;w;2420
2021;Kaiser;Marie-Thérèse;1996;Winsen (Luhe);w;2421
2021;Kaiser;Michael;1989;Bamberg;m;2422
2021;Kaiser;Regina;1961;Köln;w;2423
2021;Kaizl;Mira;1980;Saarbrücken;w;2424
2021;Kaldewei;Hendrik;1973;Münster;m;2425
2021;Kaletsch;Joy-Phyllis;2003;Kirchhain;w;2426
2021;Kaletsch;Simone;1972;Marburg/Lahn;w;2427
2021;Kalex;Helmut-Alexander;1966;Leipzig;m;2428
2021;Kalinka;Gerhard;1962;Berlin;m;2429
2021;Kalnitski;Mark;1991;Leningrad;m;2430
2021;Kalupner;Rüdiger Dietmar;1940;Aussig;m;2431
2021;Kalvelage;Heinrich;1959;Hameln;m;2432
2021;Kamano;Jamal;1985;Krasnadare;m;2433
2021;Kambor-Jacob;Samuel Ludwig Werner Christoph;1951;Eschwege;m;2434
2021;Kammer;Uwe Andreas;1966;Saarbrücken;m;2435
2021;Kammer;Verena Luise;1957;Wallerfangen;w;2436
2021;Kammerer;Axel Christopher;1969;Stuttgart;m;2437
2021;Kammerer;Marcel;1999;Rottweil;m;2438
2021;Kammerer;Miriam;1983;Rottweil;w;2439
2021;Kamp;Mathias Michael;1990;Oberhausen;m;2440
2021;Kandziorowsky;Thomas Michael;1971;Frankfurt am Main;m;2441
2021;Kanew;Amina Inèz;1998;Neubrandenburg;w;2442
2021;Kanitzky;Stefan Michael;1990;Wolfsburg;m;2443
2021;Kansy;Stefan;1972;Sömmerda;m;2444
2021;Kanthah;Pauline Maja;2003;Hamburg;w;2445
2021;Kaplan;Ayten;1970;Adana, Türkei;w;2446
2021;Kaplan;Yasemin;1998;Alfeld (Leine);w;2447
2021;Kapp;Helena Maria;1951;Bitburg;w;2448
2021;Kappelt;Hans Olaf;1953;Altdöbern;m;2449
2021;Kappert-Gonther;Kirsten;1966;Marburg;w;2450
2021;Kappes;Charline;1994;Duisburg;w;2451
2021;Kapuschinski;Claudia;1987;Neubrandenburg;w;2452
2021;Karaahmetoǧlu;Macit;1968;Rize;m;2453
2021;Karam;Anne-Marie;1993;Nürnberg;w;2454
2021;Karaxha;Alberina;1989;Gjakove;w;2455
2021;Karl-Sy;Mirjam Ellengard;1953;Magdeburg;w;2456
2021;Karliczek;Anja Maria-Antonia;1971;Ibbenbüren;w;2457
2021;Karlikli;Aynur;1964;Ankara;w;2458
2021;Karlsson;Philipp;1990;Köln;m;2459
2021;Kartes;Jens Torbjörn;1979;Freiburg im Breisgau;m;2460
2021;Kasbohm;Kristin;1986;Güstrow;w;2461
2021;Kaschirin;Irina;1962;Wostotschnoe;w;2462
2021;Kasimir;Eva-Maria;1985;Ebersdorf (Thüringen);w;2463
2021;Kaske-Jones;Corinna Barbara;1954;Aschaffenburg;w;2464
2021;Kaspar;Enrico;1982;Wismar;m;2465
2021;Kasper;Carlos;1994;Lichtenstein/Sa.;m;2466
2021;Kassautzki;Anna Katharina;1993;Heidelberg;w;2467
2021;Kassner;Kerstin;1958;Radebeul;w;2468
2021;Kastelik;Kirsten Silke;1961;Lübeck;w;2469
2021;Kastell;Eva Maria Helga;1958;Kevelaer;w;2470
2021;Katsch;Matthias;1963;Berlin;m;2471
2021;Katscher;Roswita Hildegard Gerlinde;1944;Fürth/Nürnberg;w;2472
2021;Katzmarek;Gabriele;1960;Marl;w;2473
2021;Katzmarek;Kristian;1994;Frechen;m;2474
2021;Kauer;Martin;1964;Lich;m;2475
2021;Kaufhold;Sylvia;1966;München;w;2476
2021;Kaufmann;Andreas Lothar;1967;Reutlingen;m;2477
2021;Kaufmann;Annette;1953;Hamburg;w;2478
2021;Kaufmann;Axel;1973;Bremen;m;2479
2021;Kaufmann;David Thomas Bernhard;1990;Düsseldorf;m;2480
2021;Kaufmann;Malte;1976;Mannheim;m;2481
2021;Kaufmann;Michael Heinz;1964;Gera;m;2482
2021;Kaufmann;Stefan;1969;Stuttgart;m;2483
2021;Kaufner;Dominik Alexander;1983;Mainburg;m;2484
2021;Kaul;Christian;1963;München;m;2485
2021;Kaun;Ralf Karl;1962;Köln;m;2486
2021;Kauper;Nico;1998;Forchheim;m;2487
2021;Kauser;Hibba Tun Noor;1999;Schwedt/Oder;w;2488
2021;Kautz;Felix;1996;Lich;m;2489
2021;Kavali;Margarita;1992;Bobruisk, Weißrussland;w;2490
2021;Kawohl;Nina Cornelia Marie;1982;Bremen;w;2491
2021;Kazemi;Tiffany Diana;1982;Bad Hersfeld;w;2492
2021;Keber;Bernard;1948;Hersin-Coupigny, Frankreich;m;2493
2021;Kebschull;Andreas Pierre;1992;Bad Urach;m;2494
2021;Kefer;Michael Martin;1968;Offenburg;m;2495
2021;Kegel;Jule;2001;Minden;w;2496
2021;Kehl;Mario;1972;Halle (Saale);m;2497
