PersonID;Year;PartyListID;Listenplatz
4093;2025;508.0;65
4100;2025;382.0;1
4104;2025;488.0;1
4116;2025;508.0;16
4118;2025;546.0;2
4128;2025;565.0;10
4135;2025;508.0;64
4147;2025;409.0;1
4149;2025;527.0;4
4151;2025;447.0;8
4170;2025;392.0;10
4171;2025;452.0;7
4174;2025;499.0;9
4178;2025;499.0;15
4180;2025;423.0;11
4188;2025;413.0;5
4193;2025;396.0;3
4200;2025;583.0;14
4207;2025;497.0;20
4225;2025;409.0;13
4229;2025;568.0;1
4236;2025;484.0;1
4258;2025;560.0;4
4275;2025;509.0;1
4277;2025;496.0;4
4289;2025;525.0;28
4292;2025;508.0;28
4294;2025;532.0;3
4305;2025;585.0;10
4312;2025;446.0;13
4331;2025;518.0;13
4340;2025;508.0;7
4342;2025;483.0;48
4352;2025;506.0;3
4363;2025;492.0;9
4369;2025;407.0;4
4373;2025;556.0;6
4379;2025;421.0;5
4402;2025;508.0;34
4404;2025;485.0;1
4410;2025;418.0;3
4412;2025;450.0;3
4419;2025;409.0;3
4422;2025;416.0;31
4427;2025;499.0;24
4428;2025;538.0;2
4432;2025;447.0;5
4439;2025;523.0;6
4440;2025;589.0;4
4444;2025;452.0;12
4451;2025;492.0;20
4452;2025;534.0;3
4455;2025;403.0;23
4458;2025;413.0;25
4460;2025;419.0;14
4470;2025;525.0;34
4473;2025;405.0;4
4477;2025;506.0;2
4479;2025;530.0;32
4483;2025;533.0;5
4488;2025;429.0;1
4491;2025;491.0;3
4502;2025;521.0;3
4503;2025;421.0;25
4510;2025;421.0;9
4512;2025;492.0;11
4513;2025;504.0;22
4523;2025;561.0;2
4539;2025;415.0;2
4546;2025;463.0;6
4556;2025;532.0;13
4566;2025;403.0;9
4576;2025;492.0;16
4578;2025;404.0;15
4579;2025;378.0;1
4584;2025;510.0;13
4587;2025;513.0;4
4591;2025;504.0;5
4593;2025;537.0;2
4596;2025;523.0;19
4599;2025;411.0;14
4600;2025;409.0;14
4609;2025;556.0;2
4623;2025;442.0;3
4626;2025;502.0;29
4629;2025;487.0;17
4632;2025;421.0;24
4634;2025;419.0;8
4635;2025;394.0;5
4636;2025;498.0;6
4637;2025;468.0;4
4638;2025;492.0;22
4641;2025;582.0;12
4644;2025;526.0;16
4646;2025;476.0;1
4647;2025;476.0;4
4652;2025;409.0;6
4658;2025;367.0;8
4666;2025;417.0;37
4668;2025;583.0;5
4672;2025;508.0;48
4685;2025;572.0;2
4709;2025;444.0;32
4713;2025;421.0;7
4715;2025;404.0;2
4722;2025;408.0;4
4730;2025;452.0;2
4738;2025;403.0;1
4741;2025;530.0;11
4744;2025;568.0;2
4747;2025;441.0;4
4764;2025;418.0;14
4766;2025;438.0;2
4778;2025;402.0;12
4785;2025;501.0;7
4797;2025;589.0;1
4799;2025;492.0;17
4803;2025;526.0;11
4812;2025;575.0;8
4822;2025;559.0;7
4823;2025;516.0;2
4837;2025;374.0;1
4838;2025;504.0;50
4846;2025;492.0;15
4848;2025;532.0;5
4851;2025;523.0;8
4860;2025;488.0;9
4866;2025;461.0;1
4871;2025;532.0;4
4881;2025;409.0;15
4892;2025;563.0;8
4900;2025;486.0;3
4909;2025;441.0;2
4912;2025;476.0;8
4913;2025;496.0;30
4914;2025;508.0;4
4917;2025;499.0;49
4927;2025;450.0;2
4931;2025;499.0;45
4939;2025;404.0;29
4941;2025;508.0;23
4942;2025;540.0;5
4943;2025;447.0;12
4947;2025;508.0;9
4948;2025;421.0;13
4958;2025;404.0;3
4963;2025;492.0;39
4969;2025;402.0;27
4985;2025;508.0;25
4986;2025;418.0;1
4991;2025;402.0;4
4995;2025;502.0;6
4996;2025;421.0;3
5000;2025;444.0;51
5007;2025;418.0;9
5010;2025;532.0;17
5014;2025;414.0;5
5019;2025;416.0;58
5036;2025;411.0;4
5038;2025;447.0;10
5046;2025;522.0;2
5054;2025;538.0;1
5055;2025;499.0;35
5056;2025;439.0;4
5057;2025;378.0;3
5061;2025;400.0;9
5065;2025;404.0;13
5066;2025;397.0;7
5099;2025;480.0;3
5128;2025;444.0;12
5129;2025;583.0;16
5133;2025;396.0;2
5141;2025;415.0;9
5143;2025;400.0;1
5146;2025;504.0;11
5147;2025;502.0;39
5165;2025;416.0;59
5172;2025;510.0;18
5173;2025;571.0;4
5179;2025;449.0;28
5184;2025;561.0;3
5190;2025;508.0;21
5197;2025;417.0;47
5198;2025;364.0;1
5204;2025;492.0;6
5206;2025;413.0;16
5209;2025;397.0;30
5211;2025;510.0;14
5219;2025;447.0;1
5225;2025;513.0;12
5236;2025;463.0;2
5237;2025;526.0;13
5249;2025;503.0;1
5250;2025;499.0;20
5253;2025;514.0;7
5263;2025;410.0;3
5264;2025;367.0;4
5265;2025;530.0;10
5269;2025;516.0;6
5285;2025;513.0;5
5292;2025;565.0;5
5293;2025;571.0;2
5301;2025;400.0;11
5317;2025;469.0;1
5319;2025;400.0;5
5327;2025;496.0;19
5333;2025;423.0;8
5349;2025;397.0;5
5365;2025;390.0;1
5366;2025;558.0;8
5375;2025;508.0;69
5387;2025;512.0;4
5392;2025;500.0;16
5406;2025;394.0;1
5416;2025;431.0;3
5423;2025;584.0;4
5428;2025;449.0;5
5429;2025;370.0;1
5430;2025;502.0;11
5443;2025;483.0;62
5450;2025;585.0;3
5459;2025;416.0;17
5472;2025;485.0;3
5477;2025;548.0;1
5478;2025;370.0;3
5490;2025;588.0;1
5492;2025;499.0;8
5493;2025;559.0;4
5504;2025;458.0;7
5515;2025;415.0;14
5518;2025;558.0;9
5525;2025;478.0;2
5542;2025;421.0;1
5543;2025;390.0;4
5546;2025;560.0;17
5562;2025;508.0;39
5565;2025;404.0;11
5573;2025;543.0;2
5574;2025;504.0;7
5577;2025;416.0;18
5584;2025;413.0;15
5585;2025;514.0;1
5600;2025;419.0;11
5605;2025;389.0;1
5607;2025;447.0;4
5614;2025;488.0;3
5622;2025;499.0;11
5627;2025;416.0;29
5628;2025;502.0;5
5637;2025;499.0;16
5643;2025;478.0;4
5655;2025;401.0;4
5661;2025;476.0;6
5665;2025;458.0;3
5669;2025;492.0;10
5670;2025;403.0;17
5671;2025;508.0;63
5676;2025;418.0;8
5677;2025;504.0;10
5678;2025;497.0;1
5680;2025;421.0;8
5687;2025;462.0;11
5689;2025;418.0;12
5691;2025;444.0;22
5696;2025;500.0;1
5698;2025;585.0;1
5706;2025;508.0;27
5707;2025;395.0;3
5714;2025;374.0;2
5718;2025;374.0;5
5723;2025;415.0;13
5736;2025;414.0;11
5740;2025;397.0;2
5751;2025;483.0;45
5759;2025;408.0;15
5760;2025;571.0;8
5778;2025;421.0;12
5779;2025;415.0;22
5780;2025;452.0;10
5788;2025;393.0;1
5795;2025;560.0;1
5800;2025;403.0;18
5805;2025;410.0;10
5809;2025;391.0;8
5816;2025;523.0;13
5817;2025;560.0;14
5818;2025;560.0;11
5827;2025;553.0;14
5828;2025;422.0;6
5829;2025;413.0;12
5838;2025;409.0;25
5842;2025;446.0;14
5852;2025;402.0;34
5857;2025;532.0;24
5861;2025;527.0;5
5874;2025;494.0;8
5881;2025;421.0;49
5884;2025;399.0;14
5890;2025;399.0;21
5893;2025;502.0;24
5894;2025;508.0;67
5897;2025;502.0;4
5908;2025;496.0;27
5910;2025;399.0;23
5913;2025;486.0;13
5926;2025;444.0;15
5927;2025;577.0;1
5928;2025;409.0;5
5932;2025;499.0;42
5934;2025;508.0;5
5935;2025;482.0;6
5938;2025;444.0;28
5942;2025;369.0;7
5947;2025;518.0;10
5948;2025;526.0;5
5954;2025;476.0;7
5961;2025;502.0;17
5962;2025;444.0;8
5968;2025;452.0;19
5972;2025;499.0;2
5975;2025;415.0;17
5978;2025;418.0;7
5980;2025;445.0;9
5983;2025;492.0;50
5989;2025;496.0;26
5993;2025;492.0;37
5997;2025;404.0;27
5999;2025;425.0;6
6008;2025;413.0;14
6010;2025;422.0;1
6015;2025;508.0;49
6016;2025;445.0;1
6017;2025;418.0;21
6018;2025;499.0;61
6027;2025;503.0;7
6039;2025;387.0;1
6046;2025;369.0;10
6048;2025;578.0;5
6065;2025;483.0;7
6074;2025;571.0;7
6081;2025;399.0;4
6094;2025;404.0;21
6099;2025;508.0;22
6107;2025;397.0;52
6108;2025;536.0;3
6119;2025;518.0;4
6129;2025;379.0;1
6133;2025;413.0;8
6134;2025;447.0;20
6138;2025;419.0;15
6141;2025;419.0;1
6145;2025;499.0;3
6147;2025;374.0;3
6151;2025;393.0;8
6152;2025;566.0;1
6156;2025;452.0;11
6171;2025;522.0;1
6176;2025;452.0;3
6179;2025;477.0;3
6202;2025;459.0;2
6204;2025;448.0;21
6205;2025;508.0;60
6210;2025;465.0;2
6212;2025;492.0;63
6213;2025;452.0;37
6215;2025;486.0;16
6217;2025;541.0;4
6218;2025;430.0;1
6219;2025;375.0;5
6220;2025;520.0;21
6221;2025;543.0;19
6222;2025;376.0;7
6223;2025;454.0;9
6224;2025;392.0;5
6225;2025;462.0;6
6226;2025;571.0;3
6228;2025;481.0;8
6229;2025;486.0;17
6230;2025;537.0;14
6231;2025;385.0;7
6232;2025;492.0;25
6233;2025;422.0;18
6234;2025;523.0;14
6235;2025;377.0;11
6236;2025;459.0;1
6237;2025;419.0;4
6240;2025;400.0;21
6241;2025;402.0;31
6242;2025;449.0;4
6243;2025;466.0;7
6244;2025;502.0;32
6245;2025;428.0;3
6246;2025;525.0;18
6247;2025;408.0;13
6248;2025;547.0;6
6249;2025;567.0;1
6250;2025;513.0;11
6251;2025;413.0;84
6252;2025;488.0;8
6253;2025;488.0;21
6254;2025;377.0;10
6255;2025;394.0;11
6256;2025;504.0;42
6258;2025;452.0;26
6259;2025;479.0;2
6260;2025;499.0;58
6261;2025;490.0;3
6262;2025;546.0;7
6263;2025;418.0;26
6264;2025;402.0;18
6266;2025;534.0;4
6267;2025;529.0;1
6269;2025;491.0;4
6270;2025;555.0;3
6271;2025;418.0;35
6272;2025;425.0;8
6273;2025;519.0;24
6274;2025;466.0;6
6275;2025;498.0;13
6276;2025;525.0;1
6278;2025;544.0;1
6279;2025;567.0;2
6280;2025;395.0;5
6281;2025;531.0;7
6282;2025;423.0;35
6283;2025;393.0;11
6284;2025;427.0;4
6285;2025;483.0;40
6286;2025;418.0;24
6287;2025;424.0;14
6288;2025;449.0;7
6290;2025;413.0;71
6291;2025;483.0;14
6293;2025;386.0;13
6294;2025;434.0;3
6295;2025;499.0;36
6296;2025;492.0;31
6297;2025;507.0;4
6298;2025;398.0;20
6303;2025;397.0;56
6304;2025;483.0;65
6305;2025;520.0;2
6307;2025;452.0;28
6308;2025;502.0;42
6309;2025;494.0;16
6310;2025;446.0;9
6313;2025;411.0;24
6314;2025;446.0;5
6315;2025;412.0;11
6318;2025;423.0;29
6319;2025;492.0;54
6320;2025;494.0;12
6321;2025;464.0;1
6323;2025;477.0;8
6324;2025;505.0;6
6325;2025;421.0;20
6326;2025;417.0;2
6327;2025;524.0;4
6328;2025;526.0;17
6329;2025;431.0;9
6330;2025;525.0;14
6333;2025;496.0;23
6334;2025;516.0;26
6336;2025;465.0;7
6337;2025;504.0;23
6338;2025;521.0;10
6340;2025;413.0;64
6341;2025;413.0;65
6343;2025;586.0;8
6344;2025;447.0;15
6345;2025;533.0;6
6346;2025;415.0;5
6347;2025;559.0;14
6348;2025;551.0;2
6351;2025;398.0;6
6352;2025;576.0;7
6353;2025;412.0;14
6354;2025;588.0;15
6357;2025;423.0;14
6358;2025;403.0;10
6359;2025;413.0;17
6360;2025;408.0;5
6361;2025;422.0;5
6363;2025;416.0;63
6364;2025;417.0;30
6365;2025;386.0;12
6366;2025;525.0;20
6367;2025;521.0;6
6373;2025;449.0;26
6374;2025;530.0;15
6375;2025;502.0;27
6376;2025;549.0;5
6377;2025;523.0;17
6379;2025;557.0;13
6380;2025;445.0;4
6381;2025;483.0;26
6382;2025;448.0;12
6383;2025;448.0;10
6385;2025;581.0;8
6386;2025;520.0;5
6387;2025;477.0;11
6388;2025;466.0;9
6389;2025;499.0;44
6390;2025;576.0;6
6391;2025;499.0;46
6392;2025;412.0;2
6393;2025;488.0;26
6394;2025;386.0;5
6396;2025;508.0;19
6397;2025;402.0;28
6398;2025;432.0;2
6399;2025;504.0;45
6400;2025;433.0;3
6401;2025;394.0;9
6403;2025;374.0;15
6404;2025;400.0;24
6407;2025;365.0;1
6408;2025;396.0;4
6409;2025;501.0;1
6410;2025;502.0;25
6412;2025;416.0;67
6413;2025;519.0;13
6414;2025;400.0;34
6417;2025;502.0;36
6418;2025;395.0;8
6421;2025;513.0;9
6422;2025;512.0;10
6424;2025;431.0;8
6425;2025;418.0;61
6426;2025;413.0;80
6427;2025;558.0;14
6428;2025;530.0;37
6429;2025;383.0;5
6430;2025;510.0;9
6431;2025;485.0;25
6433;2025;400.0;35
6434;2025;480.0;17
6435;2025;563.0;3
6436;2025;514.0;11
6437;2025;415.0;27
6438;2025;515.0;2
6439;2025;532.0;26
6442;2025;406.0;19
6443;2025;452.0;15
6444;2025;444.0;59
6445;2025;392.0;12
6447;2025;532.0;15
6448;2025;530.0;34
6449;2025;525.0;26
6450;2025;483.0;35
6451;2025;418.0;46
6452;2025;545.0;3
6454;2025;516.0;13
6455;2025;516.0;11
6457;2025;560.0;7
6458;2025;409.0;17
6459;2025;444.0;4
6460;2025;506.0;14
6462;2025;416.0;64
6463;2025;404.0;19
6464;2025;393.0;14
6465;2025;583.0;6
6466;2025;445.0;3
6468;2025;392.0;1
6469;2025;538.0;13
6470;2025;496.0;20
6471;2025;530.0;23
6472;2025;405.0;1
6473;2025;527.0;2
6474;2025;508.0;56
6475;2025;511.0;17
6477;2025;590.0;6
6478;2025;427.0;2
6479;2025;495.0;3
6480;2025;401.0;15
6481;2025;397.0;22
6482;2025;570.0;2
6483;2025;412.0;12
6484;2025;444.0;5
6485;2025;530.0;29
6486;2025;532.0;16
6487;2025;491.0;6
6488;2025;531.0;6
6489;2025;582.0;4
6490;2025;375.0;7
6491;2025;439.0;1
6493;2025;499.0;41
6494;2025;484.0;6
6495;2025;419.0;12
6496;2025;387.0;9
6497;2025;444.0;17
6498;2025;481.0;6
6499;2025;378.0;10
6501;2025;425.0;9
6502;2025;502.0;10
6503;2025;444.0;41
6504;2025;420.0;12
6505;2025;464.0;9
6506;2025;492.0;43
6507;2025;502.0;34
6508;2025;550.0;11
6509;2025;437.0;3
6510;2025;378.0;4
6511;2025;399.0;1
6512;2025;403.0;6
6513;2025;571.0;12
6515;2025;402.0;35
6516;2025;529.0;10
6517;2025;413.0;11
6518;2025;470.0;3
6519;2025;484.0;5
6521;2025;558.0;3
6522;2025;425.0;1
6523;2025;498.0;7
6524;2025;546.0;5
6526;2025;452.0;24
6529;2025;483.0;21
6530;2025;496.0;33
6532;2025;590.0;1
6533;2025;463.0;5
6534;2025;399.0;16
6535;2025;507.0;5
6536;2025;463.0;9
6538;2025;409.0;22
6539;2025;530.0;36
6540;2025;483.0;39
6541;2025;413.0;77
6542;2025;486.0;32
6543;2025;519.0;9
6544;2025;516.0;9
6545;2025;516.0;31
6546;2025;582.0;1
6547;2025;543.0;3
6548;2025;484.0;4
6549;2025;516.0;24
6550;2025;413.0;78
6551;2025;416.0;10
6552;2025;457.0;3
6555;2025;414.0;15
6557;2025;556.0;25
6558;2025;430.0;5
6560;2025;474.0;3
6561;2025;554.0;11
6562;2025;431.0;14
6563;2025;404.0;37
6564;2025;515.0;5
6567;2025;444.0;19
6568;2025;558.0;4
6569;2025;516.0;14
6570;2025;542.0;1
6572;2025;399.0;26
6574;2025;415.0;6
6575;2025;560.0;10
6577;2025;494.0;15
6580;2025;449.0;19
6581;2025;437.0;4
6582;2025;499.0;55
6583;2025;402.0;30
6584;2025;417.0;28
6585;2025;454.0;11
6587;2025;420.0;4
6588;2025;578.0;4
6589;2025;561.0;8
6591;2025;521.0;16
6592;2025;453.0;1
6593;2025;532.0;8
6596;2025;399.0;28
6597;2025;534.0;9
6598;2025;572.0;1
6599;2025;418.0;29
6600;2025;421.0;44
6603;2025;499.0;29
6604;2025;462.0;9
6605;2025;496.0;38
6607;2025;556.0;15
6608;2025;498.0;1
6609;2025;497.0;19
6610;2025;433.0;1
6611;2025;394.0;10
6612;2025;381.0;7
6613;2025;471.0;9
6614;2025;537.0;10
6615;2025;487.0;13
6616;2025;530.0;8
6617;2025;519.0;27
6618;2025;404.0;12
6621;2025;519.0;15
6623;2025;538.0;10
6624;2025;461.0;8
6625;2025;580.0;7
6627;2025;418.0;45
6628;2025;535.0;9
6629;2025;564.0;2
6630;2025;497.0;10
6631;2025;407.0;5
6632;2025;482.0;10
6633;2025;407.0;10
6634;2025;416.0;62
6635;2025;414.0;7
6636;2025;376.0;6
6637;2025;371.0;10
6638;2025;509.0;6
6639;2025;480.0;23
6640;2025;440.0;4
6641;2025;444.0;63
6643;2025;420.0;3
6644;2025;398.0;10
6645;2025;444.0;38
6648;2025;397.0;33
6649;2025;376.0;2
6650;2025;574.0;6
6652;2025;539.0;9
6653;2025;503.0;9
6654;2025;521.0;13
6655;2025;529.0;3
6656;2025;513.0;8
6657;2025;418.0;34
6659;2025;469.0;2
6660;2025;516.0;22
6661;2025;494.0;17
6662;2025;556.0;9
6663;2025;523.0;32
6664;2025;503.0;2
6665;2025;566.0;5
6667;2025;377.0;2
6668;2025;547.0;5
6669;2025;479.0;3
6670;2025;492.0;18
6673;2025;518.0;9
6674;2025;443.0;3
6675;2025;467.0;2
6677;2025;467.0;7
6678;2025;558.0;13
6679;2025;508.0;44
6680;2025;516.0;10
6681;2025;508.0;36
6682;2025;445.0;7
6683;2025;390.0;12
6684;2025;406.0;10
6685;2025;449.0;11
6687;2025;380.0;5
6688;2025;375.0;9
6689;2025;458.0;9
6690;2025;556.0;21
6691;2025;408.0;6
6692;2025;377.0;5
6693;2025;502.0;35
6695;2025;502.0;33
6697;2025;410.0;8
6698;2025;462.0;5
6699;2025;530.0;24
6700;2025;544.0;5
6701;2025;408.0;19
6702;2025;519.0;2
6704;2025;457.0;1
6705;2025;415.0;28
6706;2025;446.0;4
6707;2025;547.0;1
6708;2025;436.0;3
6709;2025;400.0;27
6710;2025;452.0;34
6711;2025;576.0;4
6712;2025;569.0;2
6713;2025;526.0;1
6714;2025;589.0;8
6715;2025;441.0;11
6716;2025;401.0;7
6717;2025;397.0;54
6718;2025;535.0;23
6719;2025;482.0;1
6720;2025;483.0;32
6722;2025;407.0;7
6724;2025;441.0;6
6727;2025;417.0;3
6728;2025;530.0;6
6731;2025;535.0;20
6732;2025;444.0;45
6733;2025;433.0;2
6735;2025;409.0;23
6736;2025;580.0;6
6737;2025;485.0;22
6738;2025;416.0;20
6740;2025;474.0;13
6741;2025;377.0;7
6742;2025;478.0;7
6743;2025;492.0;76
6745;2025;488.0;6
6750;2025;413.0;26
6751;2025;516.0;30
6752;2025;512.0;14
6753;2025;415.0;7
6754;2025;472.0;5
6755;2025;496.0;8
6756;2025;506.0;16
6757;2025;425.0;21
6758;2025;410.0;11
6759;2025;567.0;10
6760;2025;558.0;6
6761;2025;402.0;33
6762;2025;471.0;6
6763;2025;508.0;33
6764;2025;416.0;37
6765;2025;421.0;29
6766;2025;449.0;16
6768;2025;417.0;11
6769;2025;413.0;38
6770;2025;392.0;2
6771;2025;589.0;11
6772;2025;416.0;54
6775;2025;413.0;86
6776;2025;382.0;2
6778;2025;549.0;3
6781;2025;574.0;2
6782;2025;444.0;43
6783;2025;460.0;5
6784;2025;588.0;9
6785;2025;578.0;3
6787;2025;520.0;3
6788;2025;492.0;48
6789;2025;425.0;10
6790;2025;559.0;8
6792;2025;398.0;15
6793;2025;414.0;8
6795;2025;584.0;3
6796;2025;512.0;6
6799;2025;366.0;4
6800;2025;519.0;22
6801;2025;391.0;12
6802;2025;555.0;6
6804;2025;399.0;10
6805;2025;439.0;6
6806;2025;398.0;9
6809;2025;546.0;9
6810;2025;575.0;6
6813;2025;558.0;17
6815;2025;386.0;7
6816;2025;586.0;3
6817;2025;467.0;3
6818;2025;381.0;9
6819;2025;528.0;5
6820;2025;492.0;55
6822;2025;423.0;38
6823;2025;461.0;10
6826;2025;483.0;25
6827;2025;416.0;26
6828;2025;386.0;10
6829;2025;542.0;3
6831;2025;484.0;7
6832;2025;485.0;17
6834;2025;456.0;2
6835;2025;369.0;2
6836;2025;542.0;2
6837;2025;512.0;12
6838;2025;427.0;3
6839;2025;444.0;42
6840;2025;452.0;4
6841;2025;500.0;8
6842;2025;510.0;3
6843;2025;578.0;7
6844;2025;436.0;2
6845;2025;452.0;50
6846;2025;514.0;3
6847;2025;538.0;11
6848;2025;535.0;12
6849;2025;391.0;3
6850;2025;403.0;24
6851;2025;448.0;13
6852;2025;530.0;27
6853;2025;386.0;2
6854;2025;480.0;7
6855;2025;499.0;47
6856;2025;414.0;18
6857;2025;492.0;42
6858;2025;418.0;51
6859;2025;519.0;17
6860;2025;413.0;3
6861;2025;424.0;25
6862;2025;552.0;5
6863;2025;421.0;42
6865;2025;441.0;8
6867;2025;448.0;4
6869;2025;500.0;9
6871;2025;373.0;1
6873;2025;511.0;3
6874;2025;461.0;9
6876;2025;377.0;8
6877;2025;430.0;3
6878;2025;492.0;64
6879;2025;452.0;14
6880;2025;535.0;22
6881;2025;403.0;25
6882;2025;413.0;46
6883;2025;502.0;56
6884;2025;487.0;15
6885;2025;406.0;16
6886;2025;492.0;51
6887;2025;558.0;20
6888;2025;402.0;15
6889;2025;554.0;13
6892;2025;404.0;34
6893;2025;441.0;20
6894;2025;519.0;29
6895;2025;397.0;43
6896;2025;574.0;3
6898;2025;402.0;24
6899;2025;538.0;12
6900;2025;507.0;8
6901;2025;415.0;23
6902;2025;421.0;31
6903;2025;500.0;10
6904;2025;538.0;9
6905;2025;497.0;9
6906;2025;400.0;19
6907;2025;582.0;8
6908;2025;525.0;12
6909;2025;402.0;29
6910;2025;556.0;18
6911;2025;483.0;20
6913;2025;508.0;20
6915;2025;411.0;5
6916;2025;384.0;8
6917;2025;559.0;6
6918;2025;484.0;10
6919;2025;397.0;19
6920;2025;477.0;7
6921;2025;531.0;4
6922;2025;415.0;24
6924;2025;529.0;9
6925;2025;548.0;3
6926;2025;510.0;7
6928;2025;417.0;42
6930;2025;416.0;14
6931;2025;550.0;6
6932;2025;413.0;13
6933;2025;452.0;41
6934;2025;488.0;22
6935;2025;444.0;33
6936;2025;585.0;13
6937;2025;558.0;19
6938;2025;420.0;14
6939;2025;450.0;8
6941;2025;364.0;4
6942;2025;448.0;20
6943;2025;488.0;16
6944;2025;519.0;11
6946;2025;396.0;7
6947;2025;397.0;45
6948;2025;487.0;14
6950;2025;420.0;5
6951;2025;424.0;10
6952;2025;397.0;14
6953;2025;518.0;15
6954;2025;401.0;12
6955;2025;446.0;11
6956;2025;483.0;66
6957;2025;451.0;9
6960;2025;424.0;1
6961;2025;364.0;8
6962;2025;374.0;17
6963;2025;444.0;56
6964;2025;540.0;2
6965;2025;518.0;11
6966;2025;518.0;5
6967;2025;449.0;15
6968;2025;423.0;15
6969;2025;496.0;37
6970;2025;402.0;10
6972;2025;558.0;15
6973;2025;401.0;10
6975;2025;369.0;9
6976;2025;492.0;62
6977;2025;447.0;6
6978;2025;500.0;7
6979;2025;409.0;24
6980;2025;399.0;6
6981;2025;482.0;8
6982;2025;416.0;38
6983;2025;399.0;33
6984;2025;407.0;1
6986;2025;436.0;4
6987;2025;381.0;3
6988;2025;466.0;5
6989;2025;369.0;6
6990;2025;523.0;25
6992;2025;552.0;1
6994;2025;461.0;6
6995;2025;483.0;67
6996;2025;516.0;18
6998;2025;486.0;30
6999;2025;406.0;13
7002;2025;563.0;1
7003;2025;413.0;55
7004;2025;444.0;40
7005;2025;385.0;9
7006;2025;384.0;7
7007;2025;404.0;33
7009;2025;422.0;13
7010;2025;485.0;20
7015;2025;398.0;4
7016;2025;393.0;22
7017;2025;399.0;31
7018;2025;503.0;8
7019;2025;376.0;5
7021;2025;415.0;21
7022;2025;480.0;20
7023;2025;430.0;4
7024;2025;486.0;22
7025;2025;441.0;17
7026;2025;376.0;3
7028;2025;586.0;10
7029;2025;586.0;14
7030;2025;555.0;5
7033;2025;441.0;18
7034;2025;508.0;35
7035;2025;405.0;6
7036;2025;476.0;3
7037;2025;504.0;29
7038;2025;454.0;5
7039;2025;429.0;4
7040;2025;553.0;13
7042;2025;377.0;9
7043;2025;424.0;4
7044;2025;393.0;6
7045;2025;365.0;3
7047;2025;526.0;19
7048;2025;440.0;2
7049;2025;483.0;46
7051;2025;535.0;11
7052;2025;380.0;3
7053;2025;568.0;7
7054;2025;424.0;3
7055;2025;438.0;5
7056;2025;583.0;3
7059;2025;387.0;7
7060;2025;408.0;12
7061;2025;502.0;13
7062;2025;503.0;5
7064;2025;399.0;11
7065;2025;486.0;25
7066;2025;423.0;28
7068;2025;516.0;7
7069;2025;415.0;35
7070;2025;443.0;1
7071;2025;510.0;15
7072;2025;494.0;7
7073;2025;423.0;9
7074;2025;458.0;5
7075;2025;558.0;18
7076;2025;409.0;20
7077;2025;555.0;1
7078;2025;576.0;5
7079;2025;559.0;11
7081;2025;461.0;5
7082;2025;366.0;2
7083;2025;533.0;4
7084;2025;378.0;11
7085;2025;512.0;9
7086;2025;502.0;43
7087;2025;421.0;33
7088;2025;497.0;18
7089;2025;425.0;11
7090;2025;417.0;4
7092;2025;485.0;10
7094;2025;440.0;1
7095;2025;414.0;17
7096;2025;449.0;22
7097;2025;460.0;7
7099;2025;471.0;8
7101;2025;509.0;2
7102;2025;586.0;4
7103;2025;519.0;14
7104;2025;418.0;40
7105;2025;367.0;7
7106;2025;474.0;2
7107;2025;381.0;1
7108;2025;579.0;3
7109;2025;452.0;46
7110;2025;523.0;22
7111;2025;483.0;47
7112;2025;483.0;60
7113;2025;408.0;18
7115;2025;483.0;53
7116;2025;418.0;31
7117;2025;587.0;1
7118;2025;488.0;27
7119;2025;393.0;21
7120;2025;583.0;9
7121;2025;413.0;85
7122;2025;410.0;9
7123;2025;549.0;4
7125;2025;412.0;5
7126;2025;505.0;4
7127;2025;526.0;3
7128;2025;582.0;3
7130;2025;420.0;1
7131;2025;418.0;48
7132;2025;446.0;8
7134;2025;444.0;62
7135;2025;445.0;10
7136;2025;385.0;13
7138;2025;551.0;1
7139;2025;395.0;2
7141;2025;465.0;6
7144;2025;416.0;1
7145;2025;412.0;4
7147;2025;442.0;2
7149;2025;535.0;13
7150;2025;409.0;16
7151;2025;400.0;36
7152;2025;538.0;14
7153;2025;422.0;7
7154;2025;413.0;31
7155;2025;572.0;5
7156;2025;393.0;10
7157;2025;488.0;25
7159;2025;442.0;8
7160;2025;505.0;1
7161;2025;417.0;34
7163;2025;557.0;15
7166;2025;408.0;20
7168;2025;494.0;19
7169;2025;413.0;66
7170;2025;407.0;8
7171;2025;451.0;8
7172;2025;486.0;19
7173;2025;550.0;4
7174;2025;369.0;4
7175;2025;502.0;59
7176;2025;529.0;11
7177;2025;529.0;5
7179;2025;454.0;3
7180;2025;446.0;1
7181;2025;585.0;7
7182;2025;487.0;4
7183;2025;534.0;10
7184;2025;572.0;7
7185;2025;503.0;11
7186;2025;418.0;47
7187;2025;490.0;6
7188;2025;405.0;13
7189;2025;486.0;21
7190;2025;516.0;25
7191;2025;448.0;1
7193;2025;413.0;70
7194;2025;377.0;6
7195;2025;430.0;2
7196;2025;443.0;5
7198;2025;441.0;13
7199;2025;486.0;12
7200;2025;556.0;19
7202;2025;461.0;4
7203;2025;426.0;2
7205;2025;498.0;12
7206;2025;516.0;16
7207;2025;509.0;7
7208;2025;543.0;9
7209;2025;416.0;36
7210;2025;418.0;15
7211;2025;492.0;67
7212;2025;486.0;28
7213;2025;472.0;6
7214;2025;429.0;5
7215;2025;488.0;30
7216;2025;403.0;13
